LOAN_ID,AMOUNT,DUE_MORTGAGE,VALUE,REASON,OCC,TJOB,DCL,CLT,CL_COUNT,RATIO,CONVICTED,VAR_1,VAR_2,VAR_3,DEFAULTER
3685942,21800,45596,68124,1,1,5,0,167.8710357,27,36.41831543,0,0,1,1.7693,0
3684515,14600,49247,67980,1,1,0.2,0,179.6,25,-1,0,0,0,2.3905,0
3682774,12600,52959,67480,1,1,16,5,184.6333333,15,-1,0,0,0,2.1951,1
3685599,52300,41200,67380,1,1,5,-1,182.5023543,15,30.63618827,1,1,1,1.8702,0
3683661,28500,46025,66922,1,1,18,0,181.6683082,21,33.77903515,0,0,2,1.755,0
3685055,10600,53436,66654,1,1,4,0,84.5030948,11,37.10841345,1,0,2,1.0518,0
3685825,7100,45899,66640,1,1,1,1,139.2333333,9,-1,1,0,0,1.536,1
3683087,20600,47029,66395,1,1,4,0,171.9255245,26,33.59241575,1,0,2,1.338,0
3683834,20700,44725,66206,1,1,13,1,121.4332624,22,40.92194986,0,0,0,0.35653,0
3686154,8200,50272,65845,1,1,5,0,100.59817,11,38.92015083,0,0,2,1.9992,0
3685011,20600,41798,65398,1,1,12,2,114.4824598,22,43.21659883,0,0,1,0.25465,0
3685810,10100,48668,65308,1,1,4,1,105.6952407,12,39.05935922,0,0,3,1.0449,0
3683095,28700,31533,65137,1,1,5,0,120.3620256,6,40.16941877,0,0,1,2.4462,0
3684146,50500,52923,65004,1,1,12,0,104.1857617,25,40.87786973,0,0,1,2.5806,0
3684140,21300,43996,64683,1,1,12,2,124.8939486,21,40.14923179,0,0,1,1.3426,0
3685911,25600,26502,64327,1,1,1,0,118.432365,6,39.26791203,0,0,1,1.6095,0
3682894,4500,52990,64054,1,1,14,3,90.86105825,17,39.16808483,0,1,0,2.0532,1
3686190,50200,35809,64022,1,1,4,-1,188.3935802,16,30.43924665,1,0,1,1.7047,0
3682957,53800,49568,63975,1,1,12,1,93.96631275,26,40.11162342,0,0,2,1.9776,0
3683345,20500,44645,63413,1,1,5,0,177.3284966,26,36.68687831,0,0,2,2.2881,0
3686087,26100,46966,63272,1,1,17,0,175.6210154,21,33.68314644,0,0,2,1.6622,0
3683915,51700,38799,63272,1,1,6,-1,183.5208964,15,32.83312065,0,1,1,2.4068,0
3683122,27200,33548,63194,1,1,2,0,114.0367365,6,37.84786387,0,0,2,1.7115,0
3683698,28300,44220,63030,1,1,19,0,183.2473057,22,32.48716703,0,0,2,1.5806,0
3685561,26900,46135,62691,1,1,17,0,176.075058,22,33.06993364,0,0,1,0.60852,0
3683787,25400,46679,62516,1,1,18,0,190.1366883,22,30.75672437,1,0,0,1.3628,0
3684361,7700,48728,62337,1,1,3,1,93.94135782,12,35.68227361,1,0,2,0.47516,0
3682855,9700,46582,61753,1,1,1,0,172.058449,20,38.01528931,0,0,1,1.8191,0
3685053,24700,41199,61680,1,1,19,0,182.6333333,22,-1,0,0,2,1.4164,0
3683452,9700,53176,60823,1,1,0,0,181.2840616,21,37.96078758,0,0,0,1.5178,0
3685562,48500,33199,59980,1,1,5,-1,194.3666667,16,-1,0,1,1,0.6128,0
3682862,28800,25089,59821,1,1,1,1,202.1767833,11,35.73928694,0,0,0,1.6102,1
3684371,11900,32156,59495,1,1,23,0,232.5999445,29,25.71127642,0,0,0,0.82352,0
3686067,53000,48724,59398,1,1,13,0,103.338683,25,38.76199499,1,0,1,1.3646,0
3683140,50100,43899,58980,1,1,12,1,103.5,26,-1,1,0,2,2.2153,0
3683175,11600,43996,58316,1,1,0,0,174.3183208,20,38.20162603,0,0,0,1.6343,0
3683327,15200,0,57920,1,1,0,0,87.89492992,8,38.86034854,0,0,1,2.1822,0
3683081,26600,29650,57481,1,1,1,0,115.359189,7,37.08547187,0,0,2,1.1944,0
3682669,8600,49930,57256,1,1,0,0,172.2128147,21,35.16870257,0,0,0,1.6175,0
3683734,6900,45049,57130,1,1,4,1,95.33333333,12,-1,0,0,3,1.5101,0
3684363,27500,23838,56854,1,1,3,1,198.8,11,-1,1,0,0,1.7735,1
3685833,16700,0,56611,1,1,2,0,99.76022323,8,39.8095274,0,0,1,1.3764,0
3685251,17800,0,56382,1,1,3,0,92.04574898,8,38.69550628,0,0,2,0.58323,0
3684176,10400,50613,56068,1,1,1,0,164.0891482,21,37.98305537,0,0,1,1.3631,0
3685033,10100,41640,55980,1,1,3,0,21.23333333,6,-1,0,0,2,1.6957,1
3683752,17800,0,55776,1,1,1,0,86.18341257,8,40.21948611,0,0,2,1.7597,0
3683158,25100,23799,55680,1,1,2.5,0,117.6333333,7,-1,0,0,2,2.6346,0
3685642,15100,0,54849,1,1,8,-1,0,0,-1,0,0,0,2.0587,1
3685607,15800,0,54537,1,1,2,0,94.04453952,8,41.26598551,0,0,2,2.2881,0
3683628,9800,32559,54516,1,1,0,0,157.4821057,13,67.33490355,0,0,0,1.8408,1
3684238,8500,35139,54294,1,1,8,0,211.5800148,22,32.58186729,0,0,1,1.6222,0
3683232,9100,41052,51821,1,1,10,0,211.2826895,23,32.43429306,0,0,0,1.1655,0
3684080,17000,0,51529,1,1,1,0,76.41374556,8,40.63819923,0,0,1,1.5623,0
3685790,8900,33294,51037,1,1,2,0,81.82247969,20,16.89303101,1,0,1,2.6058,1
3685468,16700,0,50712,1,1,0,0,97.36289475,9,42.40913928,1,0,2,0.68142,0
3683316,19000,0,49422,1,1,2,0,77.571848,9,38.8859867,0,0,1,1.7517,0
3684260,15100,0,48780,1,1,2,0,87.26666667,9,-1,0,0,2,2.3629,0
3684731,12000,29721,48554,1,1,13,0,133.4016914,4,36.62115697,0,0,0,2.4133,1
3685298,9600,36013,45634,1,1,0,0,84.33329177,9,25.35347845,1,0,0,1.8892,1
3682872,8600,41109,45155,1,1,9,0,210.4940947,22,29.97408198,0,0,1,0.49215,0
3684045,7800,34999,44980,1,1,10,0,207.9666667,23,-1,0,0,1,0.68318,0
3683089,14700,21239,44585,1,1,13,0,127.7304283,5,36.47319167,1,0,0,0.16764,1
3685986,15400,21956,44441,1,1,1,0,211.2754761,16,40.44225224,1,0,0,1.8625,0
3684733,19400,27646,43720,1,1,7,0,168.6579808,16,35.09607055,1,1,1,1.7852,1
3684221,15600,25650,43511,1,1,0,0,214.3592817,16,37.80499193,0,0,0,2.5019,0
3684341,12100,15130,42825.01,1,1,6.5,1,66.96666667,18,-1,0,0,2,1.495,1
3684915,8600,29976,42750,1,1,0.25,0,90.26666667,10,-1,0,0,0,2.7014,1
3684834,15400,23924,42702,1,1,2,0,208.962141,15,37.1328372,0,0,0,2.574,0
3686002,8100,27899,41930,1,1,2,0,104.4,20,-1,1,0,1,2.1287,1
3684292,15600,17626,39726,1,1,1,0,205.0958698,16,40.67018644,0,0,0,2.3844,0
3682877,15600,25347,39168,1,1,3,0,216.5924991,16,38.98511499,1,0,0,0.14983,0
3682951,11600,20995,38932,1,1,13,0,130.7,5,-1,0,0,0,2.5212,1
3684995,14900,16347,38754,1,1,7,0,92.00553985,16,19.25035126,0,0,0,2.1934,0
3683040,13300,22169,38417,1,1,5,1,108.7733867,17,20.65319968,0,0,0,2.3986,0
3685203,17500,24586,37371,1,1,2,0,218.7442746,16,38.26139203,0,0,0,1.9873,0
3685486,15100,15731,35280,1,1,1,0,212.0333333,16,-1,1,0,0,2.0891,0
3683621,11700,22534,33333,1,1,6,0,86.57207035,16,19.23387267,0,0,0,2.6308,0
3684822,12600,17558,31823,1,1,7,1,108.7410948,16,19.31085445,0,0,0,2.1526,0
3683977,15000,22144,31511,1,1,7,0,92.07421818,16,21.63058028,1,0,0,0.5889,0
3685549,11900,21712,30416,1,1,5,1,105.0116359,16,19.41846123,0,0,0,1.0089,0
3683990,11100,15028,29355,1,1,6,1,103.4333333,17,-1,0,0,0,0.8278,0
3683239,13000,93899,0,1,1,8,1,206.9333333,19,-1,0,0,0,1.0823,1
3682865,22100,91899,0,1,1,4,12,219,39,-1,1,0,1,2.0355,1
3684998,26200,73424,0,1,1,3,-1,107.6522984,6,22.51817251,0,1,0,1.7573,1
3685972,25100,70049,0,1,1,4,-1,105.5333333,7,-1,0,2,0,1.2385,1
3684994,16900,69183,0,1,1,21,0,191.6933138,20,35.90402586,0,0,1,2.7191,1
3683332,15100,61164,0,1,1,22,0,187.6666667,21,-1,0,0,1,0.96681,1
3684229,38100,24346,0,1,1,3,4,135.9,25,-1,0,0,2,1.7136,1
3685900,12800,130766,201225,0,1,0,1,341.7953444,15,40.17882702,1,0,0,2.2014,0
3685751,12700,125587,198582,0,1,0,1,345.7479335,16,39.49382007,0,0,0,1.7009,0
3682805,11400,124104,196104,0,1,0,1,333.7233895,15,40.13016832,0,0,0,1.8132,0
3686088,10100,127218,194972,0,1,1,1,338.6899717,16,41.45750595,0,0,0,1.7947,0
3685965,14000,127158,194213,0,1,1,1,342.6435017,16,40.11765909,1,0,0,2.736,0
3683544,10100,123899,191980,0,1,0,1,347.9666667,16,-1,0,0,0,2.3873,0
3683249,13300,155377,183626,0,1,5,0,197.2413709,55,35.61287536,1,0,1,1.3969,0
3684565,11300,153002,181829,0,1,6,0,187.249507,55,34.00556536,0,0,0,1.6634,0
3683974,13000,151890,179501,0,1,6,0,187.8053299,55,34.20175206,0,0,0,0.5536,0
3684572,12400,152173,177920,0,1,4,0,197.8767577,56,33.73276915,0,0,0,1.7692,0
3683775,10200,153904,175664,0,1,4,0,190.3663073,56,33.98122188,1,0,0,1.6824,0
3684637,10100,147133,175280,0,1,6,0,193.7666667,56,-1,0,0,1,1.8451,0
3684430,65300,63237,148851,0,1,11,0,125.2430768,12,41.45401078,1,0,0,1.681,0
3684587,67500,65994,147183,0,1,10,0,119.7647612,11,42.05567201,0,0,0,1.5368,0
3686178,65900,71510,146669,0,1,8,1,133.8466231,11,41.7907059,0,0,0,1.5941,0
3683262,27500,113263,146500,0,1,16,1,285.3680179,13,34.6376594,0,1,2,1.2111,1
3683768,65300,71050,143940,0,1,10,0,129.7805143,12,43.20116341,0,0,0,0.33213,0
3684658,65200,67288,142720,0,1,9,1,117.9061041,11,43.37871813,0,0,0,1.8853,0
3686036,64000,62099,140010,0,1,10,1,127.8,12,-1,0,0,0,0.43978,0
3685322,10000,83720,124507,0,1,30,0,320.6519713,37,35.77942543,0,0,1,2.2419,0
3683960,8200,84721,123834,0,1,31,0,341.7444307,38,36.21511455,0,0,2,1.4263,0
3685811,8000,78431,122932,0,1,29,0,333.6450474,37,35.32155263,1,0,1,1.7271,0
3683484,15300,102598,121905,0,1,2,0,156.9201487,22,36.75563904,0,0,0,2.5803,0
3683840,3100,104469,121709,0,1,2,0,86.8843719,14,32.06978327,0,0,0,0.40002,0
3683172,8100,84181,121025,0,1,28,0,331.1748556,37,35.37268639,0,0,1,1.2245,0
3685268,3000,104272,120682,0,1,2,0,102.5402975,13,29.92585903,0,0,0,0.52951,0
3683164,8800,93658,119439,0,1,24,0,139.09123,12,38.73971089,1,0,1,2.5827,0
3683896,9500,81445,119108,0,1,30,0,329.1781237,38,34.16031938,0,0,2,0.97829,0
3684820,12600,100946,118893,0,1,2,0,157.6054917,22,35.90928784,0,0,1,0.4972,0
3685349,6600,81044,117510,0,1,29,0,328.2006385,38,34.35583769,0,0,1,1.4075,0
3685142,5400,97031,117323,0,1,22,0,110.9339079,11,35.8485427,0,0,1,1.1651,0
3684980,13500,94983,117259,0,1,4,0,146.9623436,21,39.25466948,0,0,0,0.31463,0
3685260,2500,98348,117175,0,1,4,0,94.81177486,13,29.69182705,1,0,0,1.4119,0
3685277,9500,81495,116718,0,1,28,0,339.6290354,38,34.17951368,0,0,1,1.6445,0
3685329,6100,95131,115957,0,1,22,0,150.0229081,12,37.96433691,0,0,1,0.89033,0
3684161,15200,96662,114876,0,1,2,0,145.52965,21,36.38170403,1,0,0,1.7379,0
3685092,6200,91603,114779,0,1,22,0,130.2500896,12,36.75676624,1,0,1,1.3855,0
3684937,3700,100592,114723,0,1,6,0,89.47045214,14,29.40354338,0,0,0,1.7276,0
3685166,12900,99059,114599,0,1,2,0,143.2125619,22,35.95987705,0,0,0,1.275,0
3684693,15300,102824,114500,0,1,3,0,138.3893727,22,36.45647661,0,0,0,2.7696,0
3684545,7200,98389,114437,0,1,23,0,117.1000871,11,35.61189425,0,0,0,0.76347,0
3684514,13500,94001,114127,0,1,2,0,138.707783,21,36.81162473,0,0,0,2.2581,0
3683469,16000,94007,113868,0,1,2,0,141.5100538,21,36.32878818,0,0,0,1.1601,0
3684794,4100,105063,112754,0,1,1,0,95.72487417,13,29.40092806,1,0,0,0.84204,0
3684605,13800,96124,112656,0,1,2,0,145.5336059,22,38.79104826,1,0,1,1.8763,0
3685788,3000,103848,112485,0,1,1,0,97.10232967,13,30.06113629,1,0,0,2.5543,0
3682925,16800,53978,112443,0,1,1,3,135.9257138,23,37.04395439,1,0,1,1.7463,0
3686095,12100,93899,112105,0,1,2,0,144.0333333,22,-1,0,0,1,1.6455,0
3684001,18000,56172,111487,0,1,1,2,124.0225636,23,39.50148711,0,0,1,0.53687,0
3686013,5800,100833,111476,0,1,23,0,118.4995929,12,38.76056267,0,0,0,2.4823,0
3683508,5300,91149,109980,0,1,24,0,124.7666667,12,-1,0,0,1,0.94171,0
3683970,17100,50917,108128,0,1,0,2,115.9462923,23,40.25125987,0,0,0,0.49263,0
3682773,15100,47899,104980,0,1,2,3,143,24,-1,0,0,1,2.0219,0
3685981,16500,85500,100058,0,1,0,0,177.6987412,25,43.03747053,0,0,1,1.0667,0
3685841,9700,42256,99736,0,1,4,4,355.650225,30,36.53517293,0,1,0,1.999,1
3686104,15400,84888,98761,0,1,0,0,185.5457457,25,43.0269776,0,0,0,2.0625,0
3686129,20500,68827,98567,0,1,13,0,154.5781354,13,36.18609184,0,0,0,1.7262,0
3685804,16600,64891,97328,0,1,8,-1,124.6688208,11,36.11792355,1,0,0,1.803,0
3683577,21600,71535,96658,0,1,13,0,136.9405415,13,37.88247372,0,0,0,0.99007,0
3684583,16800,67137,96515,0,1,7,-1,104.4726082,10,39.35965052,0,0,0,1.692,0
3684673,21700,70731,96483,0,1,13,0,137.3971417,14,37.59053042,0,0,0,1.4819,0
3685837,18000,70343,95840,0,1,7,-1,96.68425477,11,38.15282274,0,0,0,1.1783,0
3682697,20100,61742,95575,0,1,14,0,136.9666667,14,-1,0,0,0,1.509,0
3684213,13800,84660,95362,0,1,0,0,172.9458387,25,41.97010591,0,0,1,0.94959,0
3685866,8500,47931,95193,0,1,5,4,327.6795905,30,38.20168174,0,1,0,2.015,1
3684554,14700,86098,95014,0,1,0,0,165.29505,25,41.55600252,1,0,1,0.44427,0
3682903,11900,74411,93308,0,1,4,0,118.91882,16,58.30598994,0,5,0,2.474,1
3684873,12900,66192,92403,0,1,27,0,170.7238883,14,41.24216256,0,0,1,0.70968,0
3685950,13300,69596,91702,0,1,24,0,184.5237293,14,39.76217179,0,1,1,2.4217,0
3685962,7600,41976,91656,0,1,5.5,4,345.9,30,-1,0,1,1,1.5361,1
3684313,14600,70795,91632,0,1,24,0,164.9916144,13,41.50281634,0,0,2,0.89057,0
3682784,11900,64911,91594,0,1,26,0,172.8895469,13,42.49851705,0,0,2,2.3746,0
3685069,16100,85127,91499,0,1,0,0,163.7712009,26,43.59388253,1,0,0,0.78538,0
3685716,13000,70066,90792,0,1,25,0,178.0806266,13,40.23569567,0,0,2,1.2032,0
3686158,12900,68628,90107,0,1,23,0,164.9892789,14,39.43448779,0,0,1,2.7682,0
3684299,6700,62279,89722,0,1,31,0,233.5272907,16,26.17049489,0,0,0,1.2462,0
3684832,9500,51923,89087,0,1,0,0,149.8447376,26,36.09003177,0,1,3,1.5893,1
3685874,6600,54899,88280,0,1,29,0,235.4,17,-1,0,0,1,1.5433,0
3684461,12900,71430,87236,0,1,26,0,168.1637357,14,40.38613759,0,0,1,2.0148,0
3683553,47700,0,86632,0,1,7,0,305.0581023,13,31.58129492,0,0,0,2.0394,0
3686208,11100,63746,86480,0,1,26,0,171.4333333,14,-1,0,0,2,1.5285,0
3685375,6100,47524,85905,0,1,0.1,1,155.1333333,26,-1,0,2,4,0.90203,1
3684786,46800,0,81094,0,1,10,0,296.7343915,12,33.425153,0,0,0,0.76781,0
3685084,10700,46871,80127,0,1,12,0,245.2335301,29,32.6665313,0,3,2,2.4762,0
3684380,12600,53253,79873,0,1,10,0,250.4359543,29,35.03088579,0,2,1,2.0484,0
3683989,47600,0,76816,0,1,11,0,291.6493233,13,34.1568927,0,0,0,1.3195,0
3684868,10100,68706,76561,0,1,14,0,238.6478941,32,42.34557351,0,0,0,0.66441,0
3684067,10000,59105,75670,0,1,6,2,289.3950585,19,30.78602786,0,0,1,1.3873,1
3683832,12200,68840,75009,0,1,14,0,255.1896555,31,43.90784955,0,0,0,1.2608,0
3685778,9800,58999,74966,0,1,14,0,245.5333333,32,-1,0,0,1,2.0437,0
3684741,7200,0,74733,0,1,2,0,49.85464465,4,41.3125469,0,0,0,1.4262,0
3683173,7300,0,74590,0,1,1,0,41.18213482,3,37.95125377,0,0,0,1.3804,0
3684227,21000,0,73829,0,1,7,0,125.9559978,5,18.49129353,1,0,1,2.3618,0
3685877,5900,0,73784,0,1,1,0,72.76655716,4,41.29742339,0,0,0,2.4155,0
3683874,9900,49197,73406,0,1,9,1,243.3890162,29,34.70036125,0,3,1,2.5402,0
3685015,12400,48765,73003,0,1,11,1,252.629062,29,32.88687074,0,3,1,0.46918,0
3685406,6400,0,72870,0,1,1,0,42.25011359,3,39.20806822,1,0,0,0.95693,0
3683365,6900,0,72290,0,1,1,0,49.81883648,3,40.79739323,0,0,0,2.0783,0
3685765,22100,0,72284,0,1,9,0,121.5320184,4,20.18621345,0,0,2,0.60253,0
3682683,8000,0,71499,0,1,0,0,56.87386022,4,38.3850913,0,0,0,2.4564,0
3683677,42900,7281,71311,0,1,0,0,322.7808575,19,16.55506284,0,0,0,0.65134,0
3682698,41800,12274,71009,0,1,0,0,326.2841932,19,16.11143414,0,0,0,2.6555,0
3685461,41000,14618,69468,0,1,0,0,319.0554593,18,15.08801115,1,0,0,1.2815,0
3685484,16300,43693,69438,0,1,2,0,141.5029163,18,31.11952867,1,0,0,2.5357,0
3685217,5800,0,69152,0,1,1,0,49.85366706,3,38.78368596,0,0,0,1.5273,0
3684881,16700,45776,68543,0,1,2,0,120.5007647,18,33.08304835,1,1,0,0.36342,0
3686053,17300,45799,68106,0,1,4,0,112.1259517,17,34.18904688,0,0,0,2.2289,0
3684570,20300,0,68011,0,1,6,0,121.593465,4,18.33048799,0,0,1,1.6457,0
3686180,17600,49867,68005,0,1,3,0,127.0794526,18,34.11902705,0,0,0,1.378,0
3685159,7100,15946,67730,0,1,21,0,316.3214527,12,38.7036558,0,0,0,1.6876,0
3683183,42900,6828,67553,0,1,0,0,300.3808919,19,14.05201152,0,0,0,0.59174,0
3683072,9800,21782,67412,0,1,24,0,309.9955757,12,41.42428065,1,0,1,1.4368,0
3685498,44000,5048,67001,0,1,0,0,318.4093049,18,16.15568887,0,0,0,1.4813,0
3683729,43000,8016,66711,0,1,0,0,316.2548189,19,13.32235591,0,0,0,1.5126,0
3684621,5700,53692,66359,0,1,22,0,207.0991341,19,18.37954053,0,0,0,1.9955,0
3684268,5600,0,66231,0,1,1,0,44.72233695,3,41.46204353,0,0,0,1.6611,0
3683673,40900,11963,66173,0,1,0,0,306.786099,18,12.94568769,0,0,0,1.736,0
3684426,8400,14500,66123,0,1,24,0,321.2348822,12,40.02507057,0,0,1,2.0056,0
3682658,7000,49831,66022,0,1,20,0,205.4845828,19,21.86549413,0,0,0,2.0532,0
3684862,21700,0,65915,0,1,8,0,112.0680978,5,19.43908427,0,0,1,1.8971,0
3684160,42600,9797,65758,0,1,0,0,319.2554619,18,15.66288079,0,0,0,2.7596,0
3685418,16200,49143,65503,0,1,2,0,111.2198934,17,31.01152371,0,0,0,1.9261,0
3683360,5500,0,65454,0,1,1,0,41.709849,4,37.85877104,0,0,0,0.11498,0
3684501,5100,0,65380,0,1,1.5,0,52.76666667,4,-1,0,0,0,1.1157,0
3685912,22200,0,65172,0,1,9,0,129.1567931,4,18.8929556,1,0,1,1.6914,0
3682896,40700,14923,65089,0,1,0,0,314.6709263,19,15.63993741,0,0,0,2.505,0
3684932,10100,46845,64980,0,1,7.2,1,81.1,12,-1,0,0,1,1.8608,1
3686187,20800,0,64960,0,1,6,0,113.6358603,5,17.70314418,0,0,1,2.6989,0
3682940,20100,0,64908.84,0,1,8,0,123.6666667,5,-1,0,0,2,0.53353,0
3682890,43900,5783,64870,0,1,0,0,310.8275477,19,16.17045086,0,0,0,2.4484,0
3686135,40800,11440,64694,0,1,0,0,299.6485317,19,16.5402805,0,1,0,2.4258,0
3683792,16200,45872,64410,0,1,3,0,118.0737532,17,33.8347164,0,0,0,1.3732,0
3685114,42700,13183,64253,0,1,0,0,311.3983225,19,15.25961301,0,0,0,1.6352,0
3682665,17400,51006,64115,0,1,4,0,116.002195,17,32.26108612,1,0,0,1.0804,0
3684236,6500,17390,63594,0,1,23,0,326.2993087,12,40.25440437,0,0,0,2.747,0
3685257,3900,51079,63439,0,1,20,0,204.7515336,20,20.07704205,0,0,0,2.2555,0
3685388,16100,41899,63380,0,1,3.5,0,124.8,18,-1,0,0,0,1.4429,0
3682995,5400,50833,62937,0,1,21,0,198.2419573,20,19.36050563,0,0,0,0.89801,0
3683450,40100,5017,61980,0,1,0,0,312.4333333,19,-1,0,0,0,1.7812,0
3684211,6100,13899,61473,0,1,23,0,322.6333333,13,-1,0,0,1,0.90088,0
3684914,6800,54060,59694,0,1,20,0,210.2063004,20,20.21351771,0,0,0,2.3179,0
3686120,8500,39890,58491,0,1,10,-1,177.9961117,19,24.30863608,0,0,0,1.5871,0
3683859,5800,49413,58229,0,1,21,0,213.5391151,21,21.26802688,0,0,0,1.0553,0
3684656,6800,51754,58064,0,1,21,0,194.7547457,19,19.5595717,0,0,0,2.0002,0
3684254,6900,56054,57892,0,1,21,0,207.3063213,20,21.80851308,0,0,0,2.0503,0
3685979,8300,39074,55828,0,1,10,-1,162.6615823,18,24.21011144,0,0,0,0.46987,0
3683523,5700,41338,53873,0,1,8,-1,182.3229899,19,24.66139574,0,0,0,0.59894,0
3684544,5300,42938,53501,0,1,11,-1,185.2966873,19,24.42476318,0,0,0,1.1611,0
3683557,6200,48199,53368,0,1,9,-1,179.4896022,19,26.73002818,1,0,0,2.3249,0
3684467,5500,47743,52020,0,1,8,-1,190.0343046,18,24.71113626,0,0,0,0.54972,0
3684718,13700,12623,51996,0,1,24,1,270.6287109,19,28.18242611,0,0,0,1.163,0
3685572,3500,36899,51980,0,1,2,1,184.2999156,6,-1,0,0,0,1.8117,1
3683583,8500,41555,51826,0,1,10,-1,191.0175026,19,25.77896503,0,0,0,1.1029,0
3685303,5400,44892,50653,0,1,7,-1,185.7427672,18,27.91612273,0,0,0,2.3909,0
3685305,14700,15310,50473,0,1,24,0,260.7468906,19,30.57871339,0,0,0,2.009,0
3685071,6700,40825,50466,0,1,10,-1,180.8008681,19,27.54237611,1,0,0,1.4014,0
3683978,30100,0,49980,0,1,4,1,119.6666667,15,-1,0,0,1,1.6153,1
3684329,14400,19010,49774,0,1,23,0,263.3067403,19,30.94367839,1,0,0,1.6945,0
3686165,12900,11885,48289,0,1,23,0,266.2270609,20,28.50386194,0,0,0,1.8907,0
3684432,13900,18613,47885,0,1,25,0,260.1030228,19,29.48966234,0,0,0,1.7225,0
3684558,14700,16434,46973,0,1,24,0,261.8915332,20,28.1998371,0,0,0,1.0534,0
3685123,10900,11849,46760,0,1,24,0,269.9,20,-1,1,0,0,1.1363,0
3684349,8900,26506,39690,0,1,0,0,105.6928252,30,38.33672821,0,0,1,2.1137,0
3684497,6800,29561,36175,0,1,1,0,113.1370807,30,38.53863281,0,0,1,0.9634,0
3684197,7600,12014,35890,0,1,13,6,235.9007508,24,24.67227667,0,3,0,2.2345,1
3685162,10100,19124.53,35480,0,1,5,2,187,10,-1,0,0,1,2.6959,1
3685354,8600,0,32887,0,1,18,0,170.9453877,15,35.32271048,0,0,1,2.5655,0
3683808,6400,12375,32539,0,1,12,6,228.1299051,23,23.32951678,0,3,0,2.2932,1
3683572,11400,0,28580,0,1,20,0,191.0312176,15,39.01867302,0,0,0,2.1559,0
3684437,7700,0,28573,0,1,20,0,181.1689373,16,35.59340317,0,0,0,2.1047,0
3686061,5100,10070,26789,0,1,13,6,229.3,24,-1,0,3,0,0.22934,1
3685070,18100,12799,21480,0,1,5,0,110.5666667,33,-1,0,3,0,2.3473,1
3683532,30200,92148,0,0,1,2,0,181.6801536,21,31.09912029,1,1,0,2.5692,1
3684712,26600,82758,0,0,1,0.4,0,178.5,22,-1,1,2,0,2.6996,1
3683675,6100,0,0,0,1,13,2,123.7666667,23,-1,0,0,0,2.3774,1
3685050,31900,195033,299279,1,0,29,0,162.8851264,22,38.64702392,0,0,0,2.4775,0
3685672,33300,195870,298662,1,0,29,0,139.5666478,22,39.89756232,0,0,0,1.7115,0
3684719,31000,190379,298219,1,0,27,1,165.6048706,23,39.61145213,0,0,0,0.75164,0
3684949,31400,188554,298070,1,0,28,0,154.0868546,22,40.30677071,0,0,0,0.86638,0
3683803,32600,193308,297274,1,0,30,0,151.7998535,22,40.60278045,1,0,0,2.1999,0
3683751,32400,195142,294352,1,0,27,0,151.2093805,22,39.08277566,1,0,0,1.8501,0
3682743,30900,195120,293098,1,0,29,0,152.9574182,22,38.19102732,0,0,0,1.7049,0
3684267,30100,186899,292980,1,0,28,0,157.6333333,23,-1,0,0,0,2.172,0
3685174,26400,189201,249753,1,0,7,0,107.6093074,26,42.77938671,0,0,1,1.7621,0
3683251,25700,196588,247005,1,0,8,0,106.425354,25,42.6802753,0,0,1,1.9519,0
3682758,27500,195396,246334,1,0,8,0,90.26442741,25,39.67482299,0,0,1,1.2023,0
3685222,28500,197751,243573,1,0,10,0,112.1086801,26,41.22496534,0,0,2,1.5954,0
3685199,25800,197324,242582,1,0,8,0,103.9603455,26,41.28712717,0,0,2,1.772,0
3683953,25100,183899,232740,1,0,4,4,231.1,44,-1,0,0,2,1.0775,1
3684044,25100,191499,230980,1,0,0,3,107.8,27,-1,0,0,1,2.6103,1
3683888,18700,119640,212510,1,0,4,0,203.2885776,17,27.08376116,1,1,0,2.5104,0
3684742,18400,120900,210665,1,0,2,0,193.9772854,16,26.87050033,0,0,0,2.0103,0
3683535,20900,176134,209675,1,0,9,0,160.7067703,25,38.60193997,0,3,0,1.9218,1
3683069,26200,103848,208412,1,0,23,0,203.592647,18,23.30023448,0,0,0,1.9105,0
3684578,17100,118721,208409,1,0,3,0,207.7370713,16,25.88399085,1,0,0,1.0515,0
3683295,28200,100319,207717,1,0,22,0,198.1981219,19,26.38254872,0,0,0,0.92478,0
3685514,26100,100447,207627,1,0,22,0,219.5959913,18,26.56949496,0,0,0,2.387,0
3686193,28300,109083,207015,1,0,23,0,180.9377509,18,23.67245669,0,0,0,1.4995,0
3683119,27800,103148,206501,1,0,24,0,197.7816329,19,25.69817634,0,0,0,1.6147,0
3683002,28500,105919,206010,1,0,22,0,189.7524695,18,25.34037232,0,0,0,2.6164,0
3684109,19000,123105,205588,1,0,4,0,202.3023718,17,27.53750202,0,0,0,1.4688,0
3682920,15800,122545,204262,1,0,2,0,202.9237078,17,26.32831366,0,0,0,0.79934,0
3686078,20400,153795,200259,1,0,7,0,110,16,29.08518765,0,0,2,2.1174,0
3684568,19100,171005,199980,1,0,9.8,0,154.1666667,26,-1,0,3,0,1.4559,1
3685826,25100,123083,199980,1,0,12,1,161.3,32,-1,0,0,1,1.1055,1
3684122,20900,156292,199861,1,0,7,0,110,16,30.93340746,0,0,2,0.22816,0
3684408,18100,161312,196840,1,0,7,0,110,16,30.78816684,0,0,2,2.1966,0
